"Genre","Decade","mode_char","mode","key","Artist","Song.Title","Year","Rank","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration","key_character"
"Pop","2010s","major",1,9,"Meghan Trainor","All About That Bass",2014,8,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4,3.132,"A"
"Pop","60s","minor",0,10,"Jay and the Americans","She Cried",1962,30,0.423,0.322,-13.402,0.0265,0.79,1.17e-05,0.0823,0.491,99.888,4,2.66555,"A#/Bb"
"Pop","2000s","minor",0,6,"Matchbox Twenty","Bent",2000,9,0.518,0.83,-6.814,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,4,4.26888333333333,"F#/Gb"
"Pop","2010s","major",1,4,"Bazzi","Mine",2018,21,0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,4,2.1844,"E"
"Pop","70s","minor",0,9,"Cher","Half-Breed",1973,20,0.646,0.467,-12.678,0.0325,0.524,0,0.329,0.877,102.704,4,2.79221666666667,"A"
"Pop","60s","major",1,9,"Andy Kim","Baby, I Love You",1969,28,0.556,0.722,-6.962,0.0331,0.485,0.000324,0.142,0.717,109.155,4,2.94066666666667,"A"
"Pop","90s","major",1,7,"LFO","Summer Girls",1999,38,0.814,0.808,-5.034,0.155,0.161,0,0.0616,0.738,99.816,4,4.28888333333333,"G"
"Pop","60s","major",1,8,"Freddy Cannon","Way Down Yonder in New Orleans",1960,40,0.453,0.714,-9.083,0.0475,0.749,2.02e-06,0.124,0.881,142.737,4,2.5,"G#/Ab"
"Pop","2000s","minor",0,6,"Carrie Underwood","Before He Cheats",2007,6,0.519,0.749,-3.318,0.0405,0.271,0,0.119,0.29,147.905,4,3.33245,"F#/Gb"
"Pop","60s","major",1,7,"The Chiffons","He's So Fine",1963,4,0.558,0.633,-3.265,0.0329,0.487,0,0.129,0.871,72.494,4,1.87533333333333,"G"
"Pop","2020s","major",1,10,"Nicky Youre & Dazy","Sunroof",2022,5,0.768,0.714,-5.11,0.0401,0.352,0,0.15,0.842,131.443,4,2.7171,"A#/Bb"
"Pop","80s","minor",0,4,"Falco","Rock Me Amadeus",1986,28,0.61,0.817,-9.45,0.133,0.296,0.00336,0.0884,0.89,176.735,4,3.3706,"E"
"Pop","60s","major",1,7,"Georgie Fame","The Ballad of Bonnie and Clyde",1968,29,0.706,0.467,-9.523,0.0852,0.713,0,0.253,0.735,107.053,4,3.16578333333333,"G"
"Pop","2010s","major",1,10,"The Script","Breakeven",2010,27,0.63,0.696,-4.501,0.0242,0.144,0,0.0835,0.491,94.034,4,4.35711666666667,"A#/Bb"
"Pop","2010s","major",1,11,"Rihanna","Rude Boy",2010,15,0.563,0.75,-4.496,0.127,0.113,0,0.0788,0.812,173.906,4,3.71533333333333,"B"
"Pop","2000s","major",1,8,"Kelly Clarkson","A Moment Like This",2002,39,0.414,0.572,-3.918,0.0311,0.163,0,0.115,0.16,145.184,4,3.80466666666667,"G#/Ab"
"Pop","2010s","major",1,7,"Passenger","Let Her Go",2014,19,0.479,0.545,-7.346,0.0688,0.365,0,0.0963,0.243,74.897,4,4.21221666666667,"G"
"Pop","2000s","major",1,3,"Chris Brown","With You",2008,9,0.662,0.693,-4.298,0.0698,0.134,0,0.145,0.655,86.009,4,4.202,"D#/Eb"
"Pop","2010s","major",1,2,"Maroon 5","Daylight",2013,35,0.657,0.679,-5.511,0.0269,0.00246,0,0.211,0.331,120.007,4,3.75511666666667,"D"
"Pop","2000s","minor",0,9,"Kelly Clarkson","Breakaway",2005,27,0.446,0.701,-4.179,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,3,3.95,"A"
"Pop","2010s","major",1,7,"P!nk","Just Like Fire",2016,33,0.632,0.702,-5.92,0.148,0.0114,0,0.108,0.523,162.958,4,3.59023333333333,"G"
"Pop","60s","minor",0,1,"Mel Carter","Hold Me, Thrill Me, Kiss Me",1965,14,0.463,0.555,-6.43,0.0381,0.745,0,0.163,0.515,73.613,4,2.49221666666667,"C#/Db"
"Pop","2000s","major",1,9,"Pussycat Dolls","Stickwitu",2006,40,0.655,0.54,-6.482,0.0516,0.268,0,0.068,0.43,79.983,4,3.45845,"A"
"Pop","2010s","minor",0,1,"Flo Rida","Good Feeling",2012,16,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,4,4.13555,"C#/Db"
"Pop","60s","major",1,9,"Ricky Nelson","Hello Mary Lou",1961,49,0.602,0.633,-9.756,0.0314,0.502,0,0.0614,0.931,98.995,4,2.30911666666667,"A"
"Pop","2000s","major",1,9,"Colbie Caillat","Bubbly",2008,21,0.697,0.474,-6.663,0.0351,0.603,0,0.11,0.249,127.904,4,3.27133333333333,"A"
"Pop","2010s","major",1,0,"Phillip Phillips","Home",2012,49,0.606,0.826,-6.04,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,3.50288333333333,"C/B#"
"Pop","70s","major",1,11,"Frankie Valli","Grease",1978,11,0.82,0.464,-8.45,0.0481,0.156,0,0.101,0.872,109.374,4,3.45511666666667,"B"
"Pop","2010s","major",1,7,"The Black Eyed Peas","I Gotta Feeling",2010,29,0.73,0.52,-8.574,0.0451,0.000716,0.89,0.0672,0.152,127.989,4,4.125,"G"
"Pop","2000s","major",1,0,"Kelly Clarkson","Since U Been Gone",2005,4,0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131,4,3.14933333333333,"C/B#"
"Pop","2010s","minor",0,5,"Justin Bieber","What Do You Mean?",2016,31,0.845,0.567,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,4,3.428,"F/E#"
"Pop","2010s","major",1,4,"Jason Mraz","I Won't Give Up",2012,25,0.483,0.303,-10.058,0.0429,0.694,0,0.115,0.139,133.406,3,4.00276666666667,"E"
"Pop","2000s","minor",0,1,"Alicia Keys","No One",2008,3,0.644,0.549,-5.415,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,4,4.23021666666667,"C#/Db"
"Pop","60s","major",1,9,"The Dixie Cups","Chapel of Love",1964,21,0.602,0.348,-10.061,0.0288,0.7,0,0.52,0.75,124.606,4,2.84645,"A"
"Pop","60s","minor",0,9,"Henry Mancini","Love Theme from Romeo and Juliet",1969,15,0.35,0.186,-12.033,0.0314,0.985,0.79,0.116,0.155,75.043,4,2.53866666666667,"A"
"Pop","2010s","major",1,3,"One Direction","Story of My Life",2014,24,0.6,0.663,-5.802,0.0477,0.225,0,0.119,0.286,121.07,4,4.09155,"D#/Eb"
"Pop","70s","major",1,1,"10cc","The Things We Do for Love",1977,44,0.637,0.528,-9.837,0.0394,0.163,0,0.122,0.781,106.949,4,3.45955,"C#/Db"
"Pop","2010s","major",1,8,"Demi Lovato","Heart Attack",2013,50,0.504,0.785,-4.802,0.104,0.0738,0,0.239,0.502,173.968,4,3.514,"G#/Ab"
"Pop","2010s","minor",0,5,"Justin Timberlake","Mirrors",2013,6,0.574,0.512,-6.664,0.0503,0.234,0,0.0946,0.512,76.899,4,8.06911666666667,"F/E#"
"Pop","2010s","major",1,9,"Meghan Trainor","All About That Bass",2014,8,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4,3.132,"A"
"Pop","2020s","major",1,10,"Olivia Rodrigo","Drivers License",2021,8,0.561,0.431,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4,4.03355,"A#/Bb"
"Pop","60s","minor",0,5,"Brian Hyland","Sealed with a Kiss",1962,29,0.449,0.362,-10.38,0.0279,0.743,0,0.132,0.6,90.822,4,2.70266666666667,"F/E#"
"Pop","2010s","minor",0,7,"Katy Perry","Roar",2014,46,0.671,0.771,-4.821,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,4,3.72576666666667,"G"
"Pop","2000s","major",1,2,"Mariah Carey","Shake It Off",2005,15,0.777,0.493,-6.516,0.126,0.181,0,0.108,0.82,134.086,4,3.88066666666667,"D"
"Pop","2010s","major",1,9,"Jason Derulo","Ridin' Solo",2010,34,0.442,0.83,-4.02,0.146,0.128,0,0.129,0.578,89.338,4,3.59578333333333,"A"
"Pop","60s","major",1,10,"The Rascals","People Got to Be Free",1968,5,0.685,0.696,-8.137,0.0364,0.466,0,0.195,0.96,126.019,4,3.02978333333333,"A#/Bb"
"Pop","80s","minor",0,1,"Mr. Mister","Broken Wings",1986,5,0.286,0.5,-14.281,0.0357,0.134,4.57e-05,0.108,0.443,99.162,4,5.73221666666667,"C#/Db"
"Pop","2000s","major",1,7,"Fergie","Big Girls Don't Cry",2007,4,0.707,0.642,-4.271,0.0337,0.204,0,0.0925,0.249,113.083,4,4.46866666666667,"G"
"Pop","60s","major",1,3,"Oliver","Jean",1969,23,0.309,0.159,-13.39,0.0305,0.837,0.000335,0.117,0.328,91.936,3,3.40955,"D#/Eb"
"Pop","2000s","major",1,0,"Jessica Simpson","With You",2004,50,0.553,0.756,-4.583,0.108,0.0923,0,0.215,0.605,94.487,4,3.19711666666667,"C/B#"
"Pop","70s","major",1,9,"Bobby Sherman","Julie, Do Ya Love Me",1970,29,0.425,0.41,-15.881,0.0341,0.507,2.18e-06,0.3,0.664,82.177,4,2.88063333333333,"A"
"Pop","90s","major",1,5,"Roxette","It Must Have Been Love",1990,2,0.52,0.652,-6.655,0.0274,0.34,5.49e-05,0.256,0.722,80.609,4,4.31311666666667,"F/E#"
"Pop","2020s","major",1,10,"Harry Styles","Late Night Talking",2022,12,0.714,0.728,-4.595,0.0468,0.298,0,0.106,0.901,114.996,4,2.96591666666667,"A#/Bb"
"Pop","70s","major",1,1,"The Poppy Family","Which Way You Goin' Billy?",1970,26,0.508,0.67,-10.834,0.0346,0.416,0.0575,0.0868,0.646,93.406,4,3.39045,"C#/Db"
"Pop","60s","major",1,2,"Tommy James and the Shondells","Mony Mony",1968,13,0.592,0.834,-11.565,0.0334,0.322,0,0.364,0.809,130.967,4,2.90221666666667,"D"
"Pop","2010s","major",1,5,"Bruno Mars","Just the Way You Are",2011,15,0.635,0.841,-5.379,0.0422,0.0134,0,0.0622,0.424,109.021,4,3.6789,"F/E#"
"Pop","90s","major",1,0,"Celine Dion","It's All Coming Back to Me Now",1997,50,0.384,0.438,-9.149,0.0362,0.753,0,0.101,0.287,87.903,4,7.61445,"C/B#"
"Pop","2010s","major",1,7,"Taylor Swift","Shake It Off",2014,13,0.647,0.785,-5.414,0.165,0.0561,0,0.148,0.943,160.015,4,3.65333333333333,"G"
"Pop","80s","major",1,5,"Whitney Houston","You Give Good Love",1985,47,0.559,0.365,-13.654,0.0332,0.686,0,0.0771,0.534,74.802,4,4.62066666666667,"F/E#"
"Pop","2010s","major",1,8,"Nico & Vinz","Am I Wrong",2014,14,0.729,0.675,-6.003,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4,4.09778333333333,"G#/Ab"
"Pop","2000s","minor",0,0,"'N Sync","It's Gonna Be Me",2000,27,0.636,0.873,-4.672,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,4,3.20711666666667,"C/B#"
"Pop","70s","major",1,7,"The Carpenters","For All We Know",1971,35,0.743,0.136,-19.914,0.0691,0.924,0.208,0.237,0.46,136.281,4,2.50888333333333,"G"
"Pop","2010s","major",1,1,"Ava Max","Sweet but Psycho",2019,23,0.72,0.706,-4.719,0.0473,0.0684,0,0.166,0.62,133.002,4,3.12393333333333,"C#/Db"
"Pop","2000s","minor",0,11,"Kelly Clarkson","Miss Independent",2003,44,0.655,0.623,-6.302,0.116,0.0861,0.000346,0.0652,0.615,175.973,4,3.57978333333333,"B"
"Pop","70s","minor",0,8,"David Gates","Goodbye Girl",1978,47,0.467,0.255,-15.963,0.0372,0.605,0.00031,0.273,0.243,120.174,4,2.81445,"G#/Ab"
"Pop","2010s","major",1,9,"Meghan Trainor","All About That Bass",2015,28,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4,3.132,"A"
"Pop","60s","major",1,2,"Terry Stafford","Suspicion",1964,22,0.595,0.57,-11.301,0.0356,0.678,0.291,0.13,0.884,137.757,4,2.58178333333333,"D"
"Pop","70s","minor",0,11,"Shocking Blue","Venus",1970,33,0.691,0.762,-6.47,0.0367,0.462,0.0286,0.0804,0.957,128.111,4,3.12555,"B"
"Pop","60s","minor",0,0,"Gary U.S. Bonds","Quarter to Three",1961,31,0.473,0.824,-9.325,0.178,0.929,0.0547,0.866,0.923,165.457,4,2.50666666666667,"C/B#"
"Pop","60s","minor",0,1,"The Mamas & the Papas","California Dreamin'",1966,1,0.552,0.608,-9.786,0.0345,0.352,0,0.0533,0.637,112.367,4,2.70621666666667,"C#/Db"
"Pop","2010s","major",1,0,"Bruno Mars","When I Was Your Man",2013,8,0.612,0.28,-8.648,0.0434,0.932,0,0.088,0.387,72.795,4,3.56378333333333,"C/B#"
"Pop","60s","minor",0,9,"The Animals","The House of the Rising Sun",1964,38,0.295,0.584,-6.696,0.0345,0.000385,0.218,0.0996,0.228,117.2,3,4.52133333333333,"A"
"Pop","60s","minor",0,6,"Johnny Rivers","Poor Side of Town",1966,18,0.423,0.467,-12.194,0.0317,0.722,2.38e-06,0.255,0.553,104.165,4,3.63978333333333,"F#/Gb"
"Pop","80s","major",1,2,"Miami Sound Machine","Conga",1986,40,0.789,0.656,-14.825,0.0474,0.168,0.0409,0.0311,0.865,122.237,4,4.23333333333333,"D"
"Pop","60s","major",1,8,"Al Martino","I Love You Because",1963,15,0.29,0.2,-12.748,0.0275,0.894,0.000569,0.221,0.233,88.654,4,2.72333333333333,"G#/Ab"
"Pop","2000s","minor",0,8,"Justin Timberlake","Cry Me a River",2003,30,0.624,0.654,-6.582,0.183,0.577,0,0.104,0.564,73.898,4,4.80555,"G#/Ab"
"Pop","2010s","major",1,0,"Phillip Phillips","Home",2012,49,0.606,0.826,-6.04,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,3.50288333333333,"C/B#"
"Pop","60s","major",1,11,"Elvis Presley","Crying in the Chapel",1965,9,0.404,0.246,-13.812,0.041,0.94,3e-05,0.297,0.281,71.274,4,2.38778333333333,"B"
"Pop","2010s","major",1,8,"Julia Michaels","Issues",2017,29,0.728,0.415,-6.852,0.0639,0.401,0,0.0616,0.455,114.145,4,2.93866666666667,"G#/Ab"
"Pop","60s","major",1,6,"The Grass Roots","Midnight Confessions",1968,19,0.705,0.751,-7.08,0.0441,0.00297,0.000271,0.105,0.794,134.954,4,2.73688333333333,"F#/Gb"
"Pop","60s","minor",0,7,"The Shirelles","Baby It's You",1962,44,0.643,0.384,-11.864,0.0282,0.701,4.15e-05,0.178,0.741,113.458,4,2.68333333333333,"G"
"Pop","2000s","major",1,8,"Craig David","Fill Me In",2001,37,0.682,0.744,-6.981,0.0365,0.376,0.00951,0.06,0.827,132.493,4,4.28666666666667,"G#/Ab"
"Pop","70s","major",1,9,"Ocean","Put Your Hand in the Hand",1971,33,0.833,0.475,-14.951,0.0403,0.0489,0.000104,0.0759,0.978,136.384,4,2.94511666666667,"A"
"Pop","70s","major",1,2,"Ricky Nelson","Garden Party",1972,46,0.774,0.247,-21.657,0.0779,0.786,0.0186,0.116,0.803,143.955,4,3.83,"D"
"Pop","60s","major",1,9,"Lesley Gore","It's My Party",1963,23,0.692,0.501,-11.708,0.0625,0.368,0,0.0393,0.961,128.388,4,2.33333333333333,"A"
"Pop","60s","major",1,4,"The Essex","Easier Said Than Done",1963,31,0.796,0.475,-11.216,0.0435,0.486,1.52e-06,0.195,0.883,136.459,4,2.10066666666667,"E"
"Pop","60s","major",1,11,"The Righteous Brothers","You've Lost That Lovin' Feelin'",1965,5,0.34,0.402,-12.943,0.0743,0.855,0.00939,0.945,0.57,94.506,4,7.07045,"B"
"Pop","2000s","minor",0,5,"Kelly Clarkson","Because of You",2006,39,0.583,0.584,-5.362,0.0314,0.254,0,0.123,0.136,140.039,4,3.65821666666667,"F/E#"
"Pop","2010s","major",1,0,"Camila Cabello","Never Be the Same",2018,18,0.637,0.713,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923,4,3.78288333333333,"C/B#"
"Pop","80s","major",1,2,"Joey Scarbury","Theme from The Greatest American Hero (Believe It or Not)",1981,11,0.521,0.743,-5.903,0.0338,0.249,0,0.096,0.451,117.129,4,3.25488333333333,"D"
"Pop","80s","major",1,1,"Prince","Little Red Corvette",1983,25,0.789,0.808,-6.176,0.0881,0.148,1.32e-05,0.84,0.803,123.011,4,3.13955,"C#/Db"
"Pop","2010s","minor",0,11,"Psy","Gangnam Style",2012,47,0.727,0.937,-2.871,0.286,0.00417,0,0.091,0.749,132.067,4,3.65821666666667,"B"
"Pop","2000s","major",1,7,"Maroon 5","Makes Me Wonder",2007,13,0.803,0.851,-2.429,0.0357,0.00485,0.000358,0.0577,0.881,113.996,4,3.518,"G"
"Pop","2010s","major",1,1,"Bruno Mars","24K Magic",2017,16,0.818,0.803,-4.282,0.0797,0.034,0,0.153,0.632,106.97,4,3.76638333333333,"C#/Db"
"Pop","2010s","minor",0,8,"Bruno Mars","The Lazy Song",2011,26,0.794,0.711,-5.124,0.0699,0.3,0,0.0955,0.955,174.915,4,3.15181666666667,"G#/Ab"
"Pop","2010s","minor",0,7,"Mike Posner","Cooler Than Me",2010,19,0.768,0.82,-4.63,0.0474,0.179,0,0.689,0.625,129.965,4,3.55488333333333,"G"
"Pop","80s","major",1,11,"Chaka Khan","I Feel for You",1985,5,0.698,0.912,-8.993,0.0675,0.0145,0.0225,0.279,0.797,124.917,4,5.72333333333333,"B"
"Pop","80s","major",1,5,"Madonna","Open Your Heart",1987,30,0.656,0.899,-5.039,0.0565,0.0261,0,0.0936,0.865,113.239,4,3.82133333333333,"F/E#"
"Pop","60s","major",1,6,"Gene Pitney","It Hurts to Be in Love",1964,27,0.591,0.662,-8.657,0.0443,0.0702,0,0.103,0.881,129.955,4,2.546,"F#/Gb"
"Pop","2010s","major",1,0,"Phillip Phillips","Home",2013,46,0.606,0.826,-6.04,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,3.50288333333333,"C/B#"
"Pop","60s","major",1,4,"The Drifters","Save the Last Dance for Me",1960,26,0.54,0.53,-10.583,0.0361,0.614,0,0.198,0.896,143.453,4,2.58266666666667,"E"
"Pop","80s","major",1,3,"Kylie Minogue","The Loco-Motion",1988,49,0.748,0.915,-5.23,0.0376,0.385,0.0585,0.0235,0.763,129,4,3.232,"D#/Eb"
"Pop","2010s","major",1,4,"Ed Sheeran","Photograph",2015,34,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,4.31645,"E"
"Pop","90s","major",1,0,"Soul Asylum","Runaway Train",1993,22,0.613,0.72,-7.957,0.0425,0.0132,0,0.104,0.561,117.341,4,4.43111666666667,"C/B#"
"Pop","2010s","major",1,7,"Rachel Platten","Fight Song",2015,20,0.564,0.714,-4.987,0.129,0.0549,0,0.155,0.33,175.924,4,3.40021666666667,"G"
"Pop","2000s","major",1,11,"Jason Derulo","Whatcha Say",2009,34,0.615,0.711,-5.507,0.0779,0.0444,0,0.145,0.711,144.036,4,3.68755,"B"
"Pop","2000s","major",1,5,"Pussycat Dolls","I Hate This Part",2009,50,0.756,0.612,-4.371,0.0317,0.0659,0,0.274,0.452,111.572,4,3.64,"F/E#"
"Pop","2010s","major",1,7,"Taylor Swift","Shake It Off",2014,13,0.647,0.785,-5.414,0.165,0.0561,0,0.148,0.943,160.015,4,3.65333333333333,"G"
"Pop","2000s","major",1,10,"Marc Anthony","You Sang to Me",2000,22,0.578,0.894,-5.42,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,4,5.78511666666667,"A#/Bb"
"Pop","2000s","major",1,7,"Katy Perry","Hot n Cold",2008,36,0.706,0.841,-3.956,0.0418,7.95e-05,0,0.0688,0.861,132.032,4,3.67045,"G"
"Pop","60s","major",1,7,"Sam the Sham and the Pharaohs","Wooly Bully",1965,1,0.532,0.699,-9.378,0.0535,0.599,2.1e-06,0.275,0.504,139.94,4,2.36021666666667,"G"
"Pop","80s","major",1,9,"Prince","U Got the Look",1987,38,0.822,0.583,-11.12,0.0596,0.108,5.76e-05,0.0553,0.693,122.337,4,3.768,"A"
"Pop","2010s","major",1,6,"OneRepublic","Good Life",2011,25,0.634,0.69,-7.804,0.052,0.0771,0,0.132,0.645,94.988,4,4.22178333333333,"F#/Gb"
"Pop","80s","minor",0,6,"Wham!","Everything She Wants",1985,25,0.899,0.459,-15.557,0.0366,0.322,0.00406,0.165,0.962,115.09,4,5.04488333333333,"F#/Gb"
"Pop","70s","major",1,10,"Harry Chapin","Cat's in the Cradle",1975,39,0.489,0.578,-9.766,0.0418,0.234,0,0.123,0.511,78.111,4,3.71585,"A#/Bb"
"Pop","2010s","minor",0,10,"Justin Bieber","Boyfriend",2012,28,0.717,0.55,-6.019,0.0521,0.0358,0.00196,0.126,0.332,96.976,4,2.85555,"A#/Bb"
"Pop","2010s","minor",0,6,"Adele","Send My Love (To Your New Lover)",2016,26,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,3.71798333333333,"F#/Gb"
"Pop","2000s","major",1,2,"Ashlee Simpson","Pieces of Me",2004,39,0.532,0.807,-4.301,0.057,0.0584,0,0.114,0.759,87.183,4,3.624,"D"
"Pop","80s","minor",0,5,"Madonna","Papa Don't Preach",1986,29,0.833,0.934,-3.243,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,4,4.47555,"F/E#"
"Pop","80s","minor",0,6,"Janet Jackson","Miss You Much",1989,5,0.702,0.975,-7.968,0.0396,0.0305,0.000134,0.165,0.646,115.185,4,4.20555,"F#/Gb"
"Pop","2010s","minor",0,5,"Maroon 5","One More Night",2013,38,0.718,0.82,-3.453,0.0323,0.0444,0,0.0846,0.613,92.998,4,3.65778333333333,"F/E#"
"Pop","60s","major",1,3,"The Angels","My Boyfriend's Back",1963,9,0.683,0.885,-6.099,0.155,0.629,0,0.075,0.954,135.134,4,2.28,"D#/Eb"
"Pop","60s","major",1,1,"The Mamas & the Papas","Monday, Monday",1966,24,0.488,0.464,-9.496,0.0284,0.742,0,0.57,0.709,109.853,4,3.47155,"C#/Db"
"Pop","80s","minor",0,9,"Fine Young Cannibals","Good Thing",1989,40,0.747,0.586,-10.119,0.0299,0.0708,8e-05,0.0427,0.893,164.718,4,3.36445,"A"
"Pop","2010s","minor",0,11,"Lady Gaga","Alejandro",2010,33,0.626,0.799,-6.612,0.046,0.000358,0.00155,0.36,0.369,98.992,4,4.57021666666667,"B"
"Pop","2010s","minor",0,4,"Maroon 5","Animals",2015,46,0.279,0.742,-6.46,0.0898,0.000185,0,0.593,0.328,189.868,4,3.85021666666667,"E"
"Pop","2010s","minor",0,0,"The Black Eyed Peas","Just Can't Get Enough",2011,10,0.475,0.44,-11.459,0.0395,0.116,0.715,0.126,0.107,93.993,4,3.70025,"C/B#"
"Pop","2010s","minor",0,7,"5 Seconds of Summer","Youngblood",2018,36,0.596,0.854,-5.114,0.463,0.0169,0,0.124,0.152,120.274,4,3.3903,"G"
"Pop","80s","major",1,5,"Air Supply","The One That You Love",1981,28,0.396,0.479,-8.072,0.0268,0.728,9.51e-06,0.102,0.184,109.973,4,4.31666666666667,"F/E#"
"Pop","80s","minor",0,10,"George Michael","I Want Your Sex",1987,24,0.812,0.6,-13.418,0.0538,0.00509,0.0248,0.0465,0.8,99.189,4,9.28821666666667,"A#/Bb"
"Pop","2010s","minor",0,5,"Ariana Grande","Break Up with Your Girlfriend, I'm Bored",2019,36,0.726,0.554,-5.29,0.0917,0.0421,0,0.106,0.335,169.999,4,3.174,"F/E#"
"Pop","80s","major",1,7,"Juice Newton","The Sweetest Thing (I've Ever Known)",1982,21,0.253,0.323,-10.124,0.0268,0.55,1.22e-06,0.253,0.216,152.949,4,4.12045,"G"
"Pop","60s","major",1,0,"Claudine Clark","Party Lights",1962,35,0.645,0.6,-7.948,0.238,0.0661,0,0.101,0.701,135.593,4,2.38555,"C/B#"
"Pop","2000s","major",1,8,"Christina Aguilera","Come On Over Baby (All I Want Is You)",2000,38,0.829,0.915,-3.205,0.106,0.226,1.25e-05,0.246,0.779,118.903,4,3.38888333333333,"G#/Ab"
"Pop","70s","major",1,1,"The O'Jays","Use ta Be My Girl",1978,42,0.65,0.614,-7.367,0.0522,0.528,0,0.167,0.872,111.477,4,3.30288333333333,"C#/Db"
"Pop","60s","major",1,0,"Joey Dee and the Starliters","Peppermint Twist",1962,25,0.427,0.642,-12.143,0.116,0.295,0,0.847,0.774,197.836,4,2.03755,"C/B#"
"Pop","60s","major",1,9,"The Cyrkle","Red Rubber Ball",1966,25,0.644,0.459,-11.702,0.0322,0.657,0,0.0876,0.852,92.801,4,2.29155,"A"
"Pop","2010s","minor",0,5,"Adele","Hello",2015,35,0.578,0.43,-6.134,0.0305,0.33,0,0.0854,0.288,78.991,4,4.92503333333333,"F/E#"
"Pop","60s","major",1,5,"The Orlons","South Street",1963,36,0.571,0.725,-5.303,0.213,0.136,0,0.177,0.817,186.902,4,2.20755,"F/E#"
"Pop","60s","major",1,7,"Bert Kaempfert","Red Roses for a Blue Lady",1965,32,0.612,0.306,-12.595,0.0302,0.86,0.705,0.137,0.376,117.711,4,2.32755,"G"
"Pop","60s","minor",0,6,"The Turtles","Happy Together",1967,8,0.584,0.367,-9.638,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,4,2.93821666666667,"F#/Gb"
"Pop","2010s","minor",0,8,"Ellie Goulding","Lights",2012,5,0.703,0.731,-6.283,0.0311,0.0721,0.00191,0.138,0.719,120.028,4,4.07111666666667,"G#/Ab"
"Pop","80s","minor",0,4,"The Bangles","Eternal Flame",1989,32,0.526,0.358,-7.239,0.0243,0.525,0,0.0942,0.399,78.989,3,3.96711666666667,"E"
"Pop","2000s","major",1,0,"Elliott Yamin","Wait for You",2007,41,0.764,0.487,-6.734,0.0281,0.25,0,0.184,0.352,116.027,4,4.35533333333333,"C/B#"
"Pop","60s","major",1,3,"1910 Fruitgum Company","1, 2, 3, Red Light",1968,48,0.718,0.498,-8.904,0.0374,0.132,0,0.0536,0.982,115.957,4,2.11866666666667,"D#/Eb"
"Pop","2000s","minor",0,0,"Pink","So What",2009,45,0.411,0.761,-7.782,0.255,0.587,0.000214,0.349,0.62,148.386,3,3.2,"C/B#"
"Pop","70s","major",1,5,"B.J. Thomas","Raindrops Keep Fallin' on My Head",1970,4,0.578,0.434,-10.865,0.0471,0.802,0.00102,0.277,0.75,106.364,4,2.96911666666667,"F/E#"
"Pop","2000s","major",1,2,"Fergie","Clumsy",2008,26,0.731,0.563,-4.046,0.131,0.191,0.000423,0.296,0.452,184.004,4,4.00711666666667,"D"
"Pop","60s","major",1,2,"Lesley Gore","You Don't Own Me",1964,36,0.473,0.434,-10.02,0.0257,0.701,0,0.628,0.711,94.814,3,2.5,"D"
"Pop","80s","minor",0,5,"Madonna","Causing a Commotion",1987,46,0.771,0.749,-10.628,0.0401,0.216,0.00184,0.135,0.854,119.875,4,4.36111666666667,"F/E#"
"Pop","90s","major",1,4,"Mariah Carey","Always Be My Baby",1996,5,0.65,0.531,-8.335,0.0364,0.457,0,0.249,0.487,78.946,4,4.30221666666667,"E"
"Pop","60s","major",1,2,"Bobby Vinton","Please Love Me Forever",1967,43,0.32,0.107,-20.067,0.0333,0.697,4.29e-05,0.157,0.28,77.092,4,2.61045,"D"
"Pop","70s","minor",0,4,"Jermaine Jackson","Daddy's Home",1973,44,0.643,0.242,-16.532,0.03,0.425,0,0.0872,0.662,81.329,3,3.07666666666667,"E"
"Pop","2010s","major",1,9,"Lauv","I Like Me Better",2018,35,0.752,0.505,-7.621,0.253,0.535,2.55e-06,0.104,0.419,91.97,4,3.29061666666667,"A"
